modeling_row_id,sentiment_negative,sentiment_neutral,sentiment_positive
20232,0.113930926,0.8460633,0.040005766
20233,0.8802774,0.100018285,0.019704325
20234,0.064291835,0.24471377,0.69099444
20235,0.20346874,0.7541322,0.042398967
20236,0.15402542,0.3250521,0.52092254
20237,0.12222478,0.5222685,0.3555068
20238,0.06327897,0.46898955,0.46773142
20239,0.0853658,0.3332697,0.5813646
20240,0.85830504,0.12633345,0.015361493
20241,0.076378174,0.8262842,0.09733759
20242,0.08977715,0.45092368,0.45929912
20243,0.08979789,0.3867169,0.52348524
20244,0.6580357,0.24595451,0.09600987
20245,0.22484946,0.69550556,0.07964491
20246,0.79967105,0.17446008,0.025868837
20247,0.12943825,0.46748078,0.4030809
20248,0.09679511,0.5415245,0.36168042
20249,0.037715327,0.5392003,0.42308438
20250,0.13573316,0.72391486,0.14035195
20251,0.047373775,0.89404804,0.05857817
20252,0.119911216,0.66312414,0.21696459
20253,0.48079774,0.47653085,0.042671487
20254,0.78384656,0.18409395,0.032059535
20255,0.2561073,0.68893635,0.054956317
20256,0.37835354,0.36834076,0.2533057
20257,0.8094141,0.1690964,0.021489514
20258,0.7776639,0.17387046,0.048465643
20259,0.44615057,0.42176753,0.13208184
20260,0.5241392,0.3924682,0.08339259
20261,0.05758772,0.7847396,0.15767272
20262,0.5631698,0.36787796,0.06895224
20263,0.8301171,0.15102254,0.018860333
20264,0.55019677,0.41727817,0.03252513
20265,0.05206541,0.39180598,0.5561286
20266,0.7531053,0.22086374,0.026030995
20267,0.16356704,0.4056471,0.43078583
20268,0.76994467,0.19508506,0.03497029
20269,0.56661385,0.40728465,0.026101466
20270,0.67834496,0.29458842,0.02706669
20271,0.05290996,0.3137647,0.6333254
20272,0.62719214,0.31544966,0.05735819
20273,0.046212543,0.8573334,0.09645401
20274,0.48888507,0.46560392,0.045510966
20275,0.4295849,0.29934952,0.27106565
20276,0.05140867,0.89925146,0.04933986
20277,0.2067494,0.5943775,0.1988731
20278,0.62975264,0.34205532,0.028192
20279,0.6771283,0.29022247,0.03264932
20280,0.7775198,0.19270064,0.029779539
20281,0.118523456,0.70850384,0.17297274
20282,0.080099955,0.32925203,0.590648
20283,0.50189304,0.46259168,0.035515286
20284,0.25233394,0.5717884,0.17587774
20285,0.042829398,0.22628564,0.73088497
20286,0.18802351,0.7725129,0.039463606
20287,0.47755587,0.47075653,0.051687635
20288,0.12018325,0.36680937,0.51300734
20289,0.03387326,0.89693004,0.0691967
20290,0.5662725,0.3989744,0.03475311
20291,0.054159388,0.15071219,0.7951284
20292,0.117961094,0.31822905,0.5638098
20293,0.6825606,0.28591484,0.031524584
20294,0.023702065,0.14631544,0.82998246
20295,0.78578746,0.18565781,0.028554745
20296,0.8439335,0.13838206,0.017684398
20297,0.027212422,0.1676219,0.80516565
20298,0.019675633,0.32682776,0.6534966
20299,0.044972062,0.86477345,0.09025446
20300,0.53881913,0.42043805,0.0407428
20301,0.62785333,0.34333214,0.028814482
20302,0.040530022,0.3567947,0.6026753
20303,0.4224982,0.49711013,0.08039177
20304,0.048517033,0.25278774,0.69869524
20305,0.37039593,0.4386572,0.19094695
20306,0.061179142,0.42606422,0.5127567
20307,0.13453667,0.668754,0.19670938
20308,0.18914019,0.7659522,0.04490759
20309,0.6850278,0.28243172,0.03254046
20310,0.44860667,0.34451607,0.20687729
20311,0.043586828,0.87277454,0.08363856
20312,0.837278,0.13867262,0.024049295
20313,0.6076026,0.3632718,0.029125663
20314,0.7255074,0.24131939,0.033173237
20315,0.07638242,0.8615523,0.062065296
20316,0.85605735,0.12282645,0.021116221
20317,0.85095334,0.12599768,0.023048952
20318,0.03933687,0.17707278,0.78359044
20319,0.6476141,0.3156164,0.036769453
20320,0.13334797,0.83447105,0.032180972
20321,0.75229824,0.20915669,0.038545124
20322,0.2727766,0.30818442,0.41903892
20323,0.458976,0.43467325,0.106350735
20324,0.7220049,0.24942017,0.028574988
20325,0.06516289,0.6330237,0.30181345
20326,0.113909625,0.7612965,0.12479394
20327,0.47622243,0.48285595,0.040921632
20328,0.37621236,0.58173484,0.042052798
20329,0.7594472,0.21366118,0.026891632
20330,0.044761885,0.6697882,0.28544992
20331,0.19108461,0.45510548,0.35380986
20332,0.068606526,0.68643343,0.24495997
20333,0.035248436,0.48068216,0.48406947
20334,0.33458018,0.44023162,0.22518824
20335,0.7761726,0.16948137,0.054345984
20336,0.8297457,0.14941955,0.020834673
20337,0.12424843,0.50011975,0.37563175
20338,0.032067005,0.20879486,0.75913817
20339,0.8127923,0.15903816,0.028169546
20340,0.048413787,0.8359261,0.11566001
20341,0.12875661,0.77501917,0.09622426
20342,0.22652456,0.6267952,0.14668024
20343,0.1131132,0.26363608,0.6232508
20344,0.49432626,0.39203373,0.11364003
20345,0.19316079,0.40505284,0.40178636
20346,0.030880475,0.74503684,0.22408274
20347,0.48382172,0.49145985,0.024718527
20348,0.036677945,0.38486138,0.5784607
20349,0.06142508,0.7076327,0.23094212
20350,0.7859621,0.19068252,0.023355378
20351,0.83113647,0.14589605,0.022967473
20352,0.021281617,0.19840264,0.78031576
20353,0.5303251,0.44266808,0.027006838
20354,0.039260868,0.59492123,0.36581784
20355,0.72882694,0.24238484,0.028788196
20356,0.8331596,0.14894591,0.017894411
20357,0.05483921,0.8509936,0.09416721
20358,0.06402309,0.26393548,0.6720414
20359,0.47904867,0.33254966,0.18840168
20360,0.025366424,0.38697946,0.5876541
20361,0.8576274,0.120458536,0.02191403
20362,0.23692419,0.60482705,0.15824872
20363,0.35612217,0.5995773,0.044300564
20364,0.5789855,0.39183164,0.029182915
20365,0.19835834,0.6355706,0.1660711
20366,0.64747435,0.32784894,0.024676686
20367,0.076935016,0.2813241,0.64174086
20368,0.5179489,0.35330498,0.1287461
20369,0.46027473,0.4576324,0.082092896
20370,0.13603972,0.28402504,0.57993525
20371,0.056825835,0.37963945,0.56353474
20372,0.8392912,0.140054,0.020654809
20373,0.1309399,0.64116204,0.22789806
20374,0.07846311,0.22177485,0.69976205
20375,0.06019786,0.8964343,0.04336792
20376,0.10116562,0.5107766,0.38805783
20377,0.3783129,0.5577204,0.0639667
20378,0.53141534,0.4281619,0.0404228
20379,0.09017356,0.39811465,0.5117118
20380,0.40904486,0.4491627,0.14179248
20381,0.06334356,0.21773086,0.7189256
20382,0.48633772,0.4710328,0.04262945
20383,0.22312638,0.6153983,0.16147532
20384,0.4248484,0.5247475,0.05040411
20385,0.025072044,0.13267212,0.84225583
20386,0.74954903,0.2190545,0.03139651
20387,0.47241378,0.32760957,0.1999766
20388,0.25620383,0.4834795,0.2603167
20389,0.8299571,0.15005305,0.019989876
20390,0.70921016,0.25854298,0.03224683
20391,0.22503528,0.48164165,0.29332307
20392,0.22167069,0.67339617,0.10493316
20393,0.12710822,0.301528,0.57136375
20394,0.09910819,0.60624874,0.29464307
20395,0.21416652,0.38374326,0.40209025
20396,0.119621255,0.3104103,0.56996846
20397,0.8475021,0.13277252,0.019725312
20398,0.054457847,0.22471973,0.7208224
20399,0.043104988,0.89502007,0.061874934
20400,0.18856518,0.78830963,0.023125209
20401,0.018527096,0.1774345,0.8040384
20402,0.7246555,0.24410346,0.031241009
20403,0.81813765,0.16150315,0.02035922
20404,0.6045619,0.34778586,0.047652192
20405,0.038019367,0.1921747,0.76980597
20406,0.051434807,0.35722628,0.591339
20407,0.83491945,0.13930924,0.025771257
20408,0.24518876,0.7169179,0.037893407
20409,0.6117377,0.27070352,0.11755875
20410,0.029365798,0.19719332,0.77344084
20411,0.30901432,0.40204132,0.2889444
20412,0.42880034,0.36470684,0.20649287
20413,0.802148,0.17456841,0.023283528
20414,0.037829366,0.22986446,0.7323062
20415,0.2529582,0.657793,0.08924883
20416,0.08894675,0.53878313,0.37227014
20417,0.36208928,0.33444098,0.3034697
20418,0.12871513,0.44548297,0.4258019
20419,0.121474065,0.6899861,0.18853989
20420,0.21849698,0.47312194,0.30838108
20421,0.26233268,0.636426,0.1012414
20422,0.05332707,0.20098928,0.74568367
20423,0.27700353,0.42015183,0.3028446
20424,0.4412714,0.52436036,0.034368277
20425,0.8345984,0.14437258,0.021028962
20426,0.1795756,0.6618448,0.15857962
20427,0.24244136,0.54651743,0.21104123
20428,0.5941919,0.37757185,0.028236268
20429,0.75612223,0.21485308,0.029024696
20430,0.7639874,0.20389743,0.03211514
20431,0.719426,0.24854949,0.03202457
20432,0.8837898,0.100935735,0.015274493
20433,0.42339164,0.52637595,0.050232433
20434,0.039403558,0.45300058,0.5075959
20435,0.033231217,0.7902341,0.17653467
20436,0.6025887,0.29811266,0.09929862
20437,0.06697351,0.7618091,0.17121734
20438,0.030904628,0.8193908,0.14970464
20439,0.703092,0.2614126,0.035495438
20440,0.023737302,0.28811988,0.6881428
20441,0.043678768,0.21982269,0.73649853
20442,0.14055127,0.39790928,0.4615395
20443,0.033585675,0.25071692,0.7156974
20444,0.5392373,0.29959926,0.16116342
20445,0.8159397,0.16058908,0.023471178
20446,0.13205028,0.4534314,0.41451833
20447,0.15772086,0.7989727,0.043306325
20448,0.09936262,0.806245,0.094392344
20449,0.032888617,0.17760165,0.7895097
20450,0.5144233,0.41705725,0.068519525
20451,0.6406646,0.32842678,0.030908618
20452,0.7002956,0.24776737,0.051937036
20453,0.62562317,0.3510022,0.023374697
20454,0.8656824,0.116317734,0.01799986
20455,0.64377004,0.3274933,0.028736684
20456,0.188596,0.59083223,0.22057173
20457,0.49781898,0.438645,0.06353606
20458,0.44512457,0.52315724,0.031718284
20459,0.0730922,0.2692977,0.6576102
20460,0.50355595,0.46263304,0.03381103
20461,0.044822924,0.5553949,0.3997822
20462,0.50702095,0.3987282,0.09425087
20463,0.022675296,0.31549805,0.66182667
20464,0.4538219,0.50955766,0.0366205
20465,0.6205255,0.28900802,0.09046647
20466,0.63701206,0.32846433,0.034523617
20467,0.48365277,0.4662106,0.050136667
20468,0.120565,0.57435,0.30508506
20469,0.022304866,0.684521,0.29317406
20470,0.76858854,0.20546617,0.025945356
20471,0.67861044,0.22013296,0.10125654
20472,0.51281196,0.46003863,0.027149424
20473,0.7276093,0.25343776,0.018953025
20474,0.73425573,0.23531018,0.030434124
20475,0.037451796,0.17628977,0.78625846
20476,0.4268595,0.5268417,0.046298787
20477,0.79146284,0.16644508,0.04209204
20478,0.03156302,0.7842173,0.18421963
20479,0.14119159,0.3780184,0.48079002
20480,0.02885104,0.56427294,0.40687597
20481,0.060746245,0.32387602,0.6153777
20482,0.13182156,0.54806346,0.32011494
20483,0.39209533,0.39657012,0.21133453
20484,0.66354567,0.30467147,0.0317829
20485,0.08929139,0.6304937,0.28021497
20486,0.022322983,0.46772122,0.5099558
20487,0.811058,0.15900634,0.029935721
20488,0.32207197,0.6100232,0.0679049
20489,0.3029797,0.30409208,0.39292824
20490,0.36770275,0.58697593,0.045321357
20491,0.1605591,0.39350453,0.4459364
20492,0.43174437,0.3680313,0.20022434
20493,0.08297237,0.8452406,0.071787044
20494,0.6454041,0.32448462,0.030111326
20495,0.050324593,0.24681747,0.7028579
20496,0.2996373,0.59094495,0.1094178
20497,0.41495803,0.5539848,0.031057058
20498,0.079786494,0.500605,0.41960847
20499,0.84006983,0.14203784,0.017892329
20500,0.058231916,0.68730426,0.25446385
20501,0.045426413,0.85770065,0.096873
20502,0.11764362,0.4983213,0.3840351
20503,0.34573844,0.5818249,0.07243658
20504,0.10519789,0.27319965,0.6216024
20505,0.45590505,0.3817967,0.16229829
20506,0.8327367,0.14435491,0.02290839
20507,0.8602475,0.113619454,0.026133021
20508,0.8192025,0.16064242,0.020155165
20509,0.089868195,0.43975735,0.47037444
20510,0.07106824,0.74799734,0.18093438
20511,0.112005144,0.36185318,0.52614164
20512,0.027270898,0.17594321,0.7967859
20513,0.030053819,0.410093,0.55985314
20514,0.18486848,0.37944156,0.43568993
20515,0.4451349,0.50974834,0.045116674
20516,0.08963998,0.4196559,0.4907041
20517,0.2207108,0.5480188,0.23127043
20518,0.027006492,0.20897177,0.76402175
20519,0.28907737,0.6736245,0.03729806
20520,0.8141224,0.16112058,0.024756989
20521,0.087655544,0.4958395,0.41650492
20522,0.83534086,0.14105234,0.023606854
20523,0.047040936,0.30928954,0.64366955
20524,0.6768873,0.2784235,0.04468922
20525,0.7484928,0.20856048,0.042946674
20526,0.7992498,0.18094128,0.01980889
20527,0.8256688,0.15128109,0.023050062
20528,0.3105865,0.6520467,0.037366837
20529,0.022140589,0.73972946,0.23812997
20530,0.08538901,0.39428064,0.52033037
20531,0.7470348,0.23046109,0.022504132
20532,0.37415612,0.56756943,0.058274396
20533,0.23071404,0.34062582,0.42866012
20534,0.37873667,0.55906105,0.062202293
20535,0.049688037,0.89256465,0.057747357
20536,0.06868933,0.34085143,0.5904592
20537,0.8115297,0.16762026,0.020850085
20538,0.030854857,0.6649105,0.30423468
20539,0.026206087,0.21756431,0.75622964
20540,0.13362253,0.52171,0.34466746
20541,0.058548924,0.19578765,0.74566346
20542,0.44398654,0.5210269,0.034986597
20543,0.6636127,0.29251564,0.0438717
20544,0.6402306,0.33110684,0.028662615
20545,0.043450855,0.7531901,0.20335907
20546,0.21995196,0.72784805,0.05220003
20547,0.021426555,0.84667134,0.13190207
20548,0.107377514,0.5936511,0.29897133
20549,0.6720898,0.30320704,0.024703141
20550,0.022627648,0.119963594,0.85740876
20551,0.2693661,0.6556641,0.07496974
20552,0.6725447,0.2920809,0.03537438
20553,0.031414233,0.30054787,0.6680379
20554,0.031003976,0.77163416,0.1973619
20555,0.01950004,0.84530574,0.13519418
20556,0.7941574,0.17260943,0.033233155
20557,0.7274976,0.25289312,0.01960926
20558,0.3772324,0.57602173,0.04674582
20559,0.5243152,0.4184148,0.057269968
20560,0.62052983,0.34970713,0.029763041
20561,0.029805508,0.7668991,0.2032954
20562,0.10618309,0.8539534,0.03986354
20563,0.34156287,0.38771433,0.27072287
20564,0.2778178,0.49838564,0.2237966
20565,0.6288929,0.30304274,0.06806432
20566,0.19685857,0.26182428,0.5413171
20567,0.62589014,0.31311163,0.0609982
20568,0.18309148,0.6384989,0.17840968
20569,0.21883842,0.4324232,0.3487384
20570,0.61268544,0.34187722,0.045437306
20571,0.026847102,0.39391318,0.57923967
20572,0.21413691,0.72001994,0.065843135
20573,0.03074306,0.5776989,0.3915581
20574,0.50574553,0.44932276,0.04493171
20575,0.7643688,0.2008703,0.034760952
20576,0.13424566,0.8251309,0.04062342
20577,0.044934243,0.6919043,0.26316145
20578,0.7966571,0.17752126,0.025821635
20579,0.37359425,0.36644125,0.25996444
20580,0.76362884,0.19455828,0.04181284
20581,0.5936103,0.3699028,0.0364869
20582,0.6148765,0.34109622,0.04402725
20583,0.8190539,0.15886371,0.022082396
20584,0.07809706,0.6139173,0.30798557
20585,0.069405995,0.5644495,0.36614457
20586,0.23661679,0.459829,0.3035542
20587,0.039382197,0.77883226,0.18178558
20588,0.04666065,0.20717716,0.74616224
20589,0.042384405,0.21641998,0.7411956
20590,0.7496159,0.23029122,0.020092836
20591,0.018058011,0.24924672,0.7326953
20592,0.029052489,0.67908204,0.29186553
20593,0.31323448,0.653766,0.032999516
20594,0.2604619,0.701625,0.037913077
20595,0.7225055,0.24035765,0.03713692
20596,0.06284233,0.8335422,0.103615426
20597,0.63287723,0.3406145,0.026508272
20598,0.24153265,0.5771102,0.1813571
20599,0.056493975,0.32108316,0.6224228
20600,0.27861953,0.6251876,0.09619292
20601,0.08780574,0.26081768,0.6513766
20602,0.22674805,0.5178245,0.25542745
20603,0.09121922,0.42832145,0.48045942
20604,0.22538674,0.43721992,0.3373933
20605,0.80068946,0.17189324,0.027417324
20606,0.056767236,0.88527393,0.05795886
20607,0.8325152,0.13477376,0.0327111
20608,0.03811172,0.34431145,0.61757684
20609,0.56560504,0.3728667,0.061528314
20610,0.64822555,0.28905717,0.06271732
20611,0.028832719,0.4492094,0.52195793
20612,0.3051153,0.4170916,0.2777931
20613,0.3431797,0.5838135,0.07300676
20614,0.33725122,0.6025137,0.060235135
20615,0.06337592,0.18540914,0.7512149
20616,0.03653361,0.1231368,0.8403295
20617,0.35134727,0.39037067,0.25828212
20618,0.48821667,0.47802022,0.03376316
20619,0.38571686,0.570718,0.043565165
20620,0.10087626,0.39782077,0.50130296
20621,0.02989715,0.5696481,0.40045476
20622,0.09798464,0.595238,0.30677742
20623,0.10174397,0.51192975,0.3863263
20624,0.087458275,0.8297333,0.08280839
20625,0.07943442,0.3341252,0.58644044
20626,0.19801536,0.5694139,0.23257071
20627,0.123638175,0.35633117,0.5200307
20628,0.6371615,0.3011683,0.061670262
20629,0.5441851,0.41560677,0.040208224
20630,0.37301257,0.5856843,0.041303188
20631,0.10142472,0.86918914,0.029386155
20632,0.7560938,0.22230877,0.021597415
20633,0.14231628,0.69288146,0.1648022
20634,0.039569028,0.36449665,0.59593433
20635,0.08104588,0.33908257,0.5798716
20636,0.6866362,0.28767583,0.02568798
20637,0.71100897,0.24303138,0.045959674
20638,0.16254964,0.28072977,0.5567206
20639,0.55768704,0.3579982,0.08431476
20640,0.7514359,0.22605215,0.022511967
20641,0.85427004,0.12617853,0.019551437
20642,0.46892166,0.3868413,0.14423707
20643,0.5483119,0.41823706,0.03345098
20644,0.07814263,0.75755703,0.16430034
20645,0.7832953,0.18958233,0.027122363
20646,0.40159518,0.55015165,0.04825325
20647,0.45638677,0.38346133,0.16015187
20648,0.28350082,0.46234936,0.25414985
20649,0.26312712,0.68763494,0.049237885
20650,0.20601189,0.4392095,0.35477856
20651,0.7674216,0.20656462,0.026013818
20652,0.3051381,0.63943297,0.055428892
20653,0.5222636,0.3951908,0.08254564
20654,0.17194246,0.7850994,0.042958103
20655,0.741083,0.23710442,0.021812478
20656,0.10764014,0.48772955,0.40463033
20657,0.016943865,0.23307124,0.7499849
20658,0.06422059,0.37617525,0.55960417
20659,0.344167,0.607547,0.048286054
20660,0.2176415,0.30527312,0.4770853
20661,0.7062848,0.26736638,0.02634876
20662,0.72514904,0.24010503,0.03474596
20663,0.18715885,0.2944056,0.5184356
20664,0.10551461,0.63540626,0.25907916
20665,0.37978593,0.5798291,0.040384885
20666,0.24443355,0.5189763,0.23659027
20667,0.05191185,0.26862276,0.6794654
20668,0.12006871,0.68676823,0.19316307
20669,0.80342364,0.17182234,0.024754057
20670,0.32900122,0.63411146,0.036887262
20671,0.022703458,0.47247255,0.5048239
20672,0.034812793,0.07841145,0.8867758
20673,0.8712727,0.11182863,0.016898736
20674,0.63402724,0.29368216,0.07229054
20675,0.11572843,0.57500887,0.3092627
20676,0.05020999,0.8233209,0.12646909
20677,0.81280077,0.16390777,0.023291457
20678,0.1646349,0.5350971,0.30026793
20679,0.8068878,0.17196529,0.021146977
20680,0.42382702,0.55423737,0.02193562
20681,0.29280946,0.37769535,0.3294951
20682,0.750728,0.19440907,0.054862894
20683,0.8347911,0.1419116,0.02329735
20684,0.04890886,0.30429062,0.6468006
20685,0.03845467,0.15585782,0.8056875
20686,0.05398547,0.6780547,0.26795974
20687,0.19598746,0.33272204,0.47129056
20688,0.09394706,0.5461278,0.3599251
20689,0.3221449,0.635628,0.042227156
20690,0.040414166,0.6350327,0.3245532
20691,0.6114829,0.31380618,0.07471091
20692,0.03669646,0.7513614,0.21194208
20693,0.08898781,0.3449322,0.56608
20694,0.20530877,0.7105037,0.084187545
20695,0.48712793,0.48042288,0.032449093
20696,0.12416725,0.41228884,0.46354392
20697,0.14081669,0.8176986,0.041484777
20698,0.4499462,0.51726985,0.032784034
20699,0.05104993,0.22217827,0.72677183
20700,0.4537506,0.29481518,0.2514343
20701,0.87753445,0.107578866,0.01488669
20702,0.048399273,0.3670463,0.5845544
20703,0.7313203,0.24756655,0.021113105
20704,0.23727694,0.323802,0.43892103
20705,0.3031115,0.6509661,0.04592238
20706,0.70704395,0.26299793,0.029958073
20707,0.18723358,0.6499761,0.16279031
20708,0.5896503,0.3690071,0.041342504
20709,0.81550086,0.16219021,0.02230893
20710,0.6812171,0.290273,0.028509855
20711,0.5019039,0.4427239,0.055372164
20712,0.5793938,0.39125043,0.029355668
20713,0.8545597,0.118311025,0.027129194
20714,0.20899051,0.578969,0.21204045
20715,0.809981,0.16675733,0.023261737
20716,0.53691953,0.37939975,0.08368076
20717,0.72775096,0.22379455,0.048454512
20718,0.3921987,0.49430448,0.113496765
20719,0.6217702,0.3431681,0.035061754
20720,0.6432074,0.25842226,0.09837034
20721,0.6232348,0.33869436,0.038070794
20722,0.050332323,0.62241423,0.32725334
20723,0.03286242,0.47440383,0.49273375
20724,0.18297714,0.41570443,0.4013184
20725,0.8700779,0.110471986,0.019450117
20726,0.0424825,0.8703104,0.087207094
20727,0.5898687,0.36643726,0.04369406
20728,0.07385506,0.47479427,0.45135075
20729,0.02143168,0.71421844,0.26434988
20730,0.8622508,0.11811705,0.019632112
20731,0.01578949,0.64940345,0.3348071
20732,0.51355577,0.44600138,0.040442847
20733,0.029903987,0.58011323,0.38998276
20734,0.79647666,0.18616433,0.017358996
20735,0.46902865,0.50023544,0.030735867
20736,0.065923005,0.3318062,0.6022708
20737,0.08843594,0.37061656,0.54094756
20738,0.49175924,0.47088498,0.037355773
20739,0.42616674,0.37803397,0.1957993
20740,0.08345617,0.27973515,0.6368087
20741,0.6084664,0.3580858,0.0334478
20742,0.17021039,0.49562052,0.33416912
20743,0.11492473,0.76750666,0.11756873
20744,0.083810896,0.50958604,0.40660304
20745,0.047354005,0.82199633,0.13064975
20746,0.020454366,0.14324754,0.83629805
20747,0.02870026,0.1282504,0.84304935
20748,0.0191546,0.8943604,0.08648489
20749,0.6234936,0.31577206,0.06073441
20750,0.078874655,0.25996065,0.6611647
20751,0.19800493,0.38234788,0.4196471
20752,0.39204305,0.55693364,0.051023312
20753,0.59424275,0.37786168,0.02789557
20754,0.13399678,0.639257,0.22674623
20755,0.5645527,0.39745352,0.037993763
20756,0.07912798,0.29124475,0.6296272
20757,0.5733968,0.38812476,0.038478464
20758,0.7343004,0.22907168,0.036627978
20759,0.051876105,0.28165624,0.6664676
20760,0.3052486,0.6518391,0.042912282
20761,0.42535582,0.42174077,0.15290345
20762,0.8161031,0.16189916,0.02199773
20763,0.7498709,0.2223218,0.027807347
20764,0.8344664,0.13966864,0.02586489
20765,0.6273293,0.33804289,0.03462778
20766,0.23163666,0.42925242,0.33911094
20767,0.01701655,0.2953294,0.6876541
20768,0.7066425,0.26737747,0.025980063
20769,0.6521017,0.2979917,0.04990662
20770,0.7289048,0.24842428,0.022670945
20771,0.31390837,0.65709275,0.028998926
20772,0.12393929,0.8108034,0.06525735
20773,0.029980931,0.88276064,0.08725833
20774,0.048727296,0.7440386,0.20723419
20775,0.26486248,0.6914209,0.04371665
20776,0.10962115,0.3309347,0.5594441
20777,0.26697972,0.7066287,0.026391612
20778,0.62984616,0.32029933,0.04985445
20779,0.058367647,0.57466125,0.36697108
20780,0.56106687,0.38215613,0.056777015
20781,0.11122994,0.30740085,0.5813692
20782,0.65497327,0.29875535,0.046271455
20783,0.06314993,0.883035,0.05381511
20784,0.045896586,0.4302181,0.52388525
20785,0.32884893,0.6257669,0.04538421
20786,0.03392149,0.32991222,0.63616633
20787,0.44854233,0.5077389,0.04371872
20788,0.8224261,0.15222843,0.025345488
20789,0.03209266,0.39725977,0.5706476
20790,0.52490556,0.4062843,0.06881015
20791,0.68729466,0.2781765,0.03452882
20792,0.03691425,0.6888474,0.27423838
20793,0.43636402,0.42588195,0.13775404
20794,0.75017977,0.22620024,0.023620013
20795,0.03544714,0.70566154,0.25889128
20796,0.7181968,0.2539504,0.027852772
20797,0.5731267,0.37868285,0.04819045
20798,0.7068028,0.26676044,0.026436754
20799,0.047172815,0.55396104,0.39886615
20800,0.02938596,0.70846087,0.26215315
20801,0.100230716,0.4557429,0.44402635
20802,0.07521324,0.3082044,0.6165824
20803,0.47683233,0.3479795,0.17518811
20804,0.7506523,0.22345935,0.025888365
20805,0.75697047,0.21582255,0.027207011
20806,0.6272913,0.33483735,0.03787136
20807,0.53197557,0.4324405,0.035583984
20808,0.7690562,0.19024904,0.040694818
20809,0.24523047,0.38369343,0.3710761
20810,0.82528675,0.15127338,0.023439854
20811,0.39595047,0.47837752,0.12567203
20812,0.038840123,0.32691363,0.63424623
20813,0.1134766,0.5242482,0.36227524
20814,0.79341936,0.18114464,0.025436047
20815,0.71433234,0.26081797,0.02484973
20816,0.16260089,0.54150176,0.29589742
20817,0.7874404,0.19590493,0.01665473
20818,0.19299209,0.5569777,0.2500302
20819,0.41247892,0.49464324,0.09287787
20820,0.31898642,0.6168312,0.06418242
20821,0.31752247,0.63825065,0.04422686
20822,0.17580187,0.7725157,0.05168238
20823,0.42379272,0.52364117,0.05256613
20824,0.8480194,0.13223486,0.019745741
20825,0.48806208,0.40087035,0.111067556
20826,0.025836391,0.8621248,0.11203881
20827,0.03491751,0.55938596,0.40569654
20828,0.62652373,0.3242395,0.04923671
20829,0.042892728,0.57515925,0.38194796
20830,0.040950585,0.8536799,0.10536951
20831,0.058439746,0.21819142,0.7233689
20832,0.08753487,0.63154405,0.28092113
20833,0.7049951,0.2562113,0.038793612
20834,0.021779804,0.8980981,0.08012216
20835,0.024393046,0.89353704,0.08206996
20836,0.69964576,0.25715083,0.043203436
20837,0.60097176,0.37338704,0.025641179
20838,0.19130453,0.55317783,0.2555176
20839,0.021755,0.8901339,0.088111036
20840,0.76311594,0.21170047,0.025183545
20841,0.21098873,0.34733048,0.44168088
20842,0.8685767,0.11116236,0.02026093
20843,0.114818685,0.7644805,0.120700896
20844,0.040779922,0.1542802,0.8049399
20845,0.22794826,0.7237753,0.04827638
20846,0.74682134,0.22930413,0.023874452
20847,0.42822453,0.5384072,0.033368256
20848,0.04596034,0.5978312,0.3562085
20849,0.040982854,0.3481541,0.6108631
20850,0.7866074,0.192254,0.021138592
20851,0.10220464,0.8249407,0.0728546
20852,0.65366805,0.31057563,0.035756253
20853,0.74029547,0.23185553,0.027849004
20854,0.03225973,0.7354271,0.23231313
20855,0.7911974,0.18077147,0.028031128
20856,0.70395714,0.26942363,0.026619237
20857,0.7309004,0.24064842,0.028451208
20858,0.24001436,0.7214466,0.038539063
20859,0.1445642,0.7805932,0.07484263
20860,0.038500432,0.39784068,0.56365895
20861,0.4222839,0.31259707,0.26511902
20862,0.2254075,0.47409448,0.300498
20863,0.18324184,0.5312818,0.28547633
20864,0.43303058,0.5295854,0.037383944
20865,0.7151886,0.24047433,0.044337038
20866,0.7746832,0.19913116,0.026185663
20867,0.5273492,0.37649903,0.096151814
20868,0.4598769,0.38115773,0.15896538
20869,0.4319154,0.5049883,0.06309624
20870,0.5894304,0.37444884,0.0361207
20871,0.023164552,0.8318384,0.14499703
20872,0.2603979,0.474788,0.264814
20873,0.118937746,0.4440226,0.4370396
20874,0.40503556,0.5651558,0.029808598
20875,0.04976158,0.47669718,0.4735413
20876,0.07054422,0.24858478,0.68087095
20877,0.8664342,0.1145945,0.018971318
20878,0.11812222,0.3776089,0.5042689
20879,0.70466435,0.2604653,0.034870293
20880,0.5553354,0.39546987,0.0491948
20881,0.4418466,0.38140133,0.17675202
20882,0.038371664,0.26877603,0.6928524
20883,0.051649272,0.19487147,0.75347924
20884,0.7959545,0.17827874,0.02576671
20885,0.52066475,0.44038984,0.03894544
20886,0.1293152,0.37239403,0.4982908
20887,0.2664458,0.69227916,0.041275065
20888,0.39896607,0.5596294,0.04140452
20889,0.050458517,0.71335155,0.23618999
20890,0.4168713,0.52933866,0.05378998
20891,0.13136324,0.6191777,0.24945907
20892,0.78137803,0.18519266,0.033429313
20893,0.37033555,0.5890472,0.040617306
20894,0.5964638,0.35967544,0.04386075
20895,0.717859,0.24732178,0.034819104
20896,0.43106902,0.2918547,0.27707633
20897,0.103094175,0.3833907,0.5135152
20898,0.05568172,0.25458723,0.689731
